design_id,animals,traits,animal_count,trait_count,empty_mass_kg,payload_mass_kg,rotor_count,max_twr,burst_power_factor,burst_duration_s,unsteady_lift_gain,energy_system_type,energy_system_description,energy_density_class,power_class,tech_maturity_class,energy_system_extra_failure_risk,battery_mass_kg,battery_spec_energy_Wh_per_kg,battery_energy_Wh,battery_nominal_voltage_V,battery_max_power_W,supercap_mass_kg,supercap_energy_Wh,supercap_max_power_W,motor_type,motor_efficiency,esc_efficiency,esc_current_rating_A,structural_material,structural_material_class,structural_extra_failure_risk,rotor_blade_material,landing_gear_material,frame_stiffness_longitudinal,tendon_cable_fraction,gust_rejection_gain,landing_gear_mass_kg,max_touchdown_velocity_mps,cruise_speed_mps,climb_rate_mps,mode_count,mtow_kg,payload_to_aircraft_ratio,rule_empty_mass_ok,rule_payload_ok,design_qualifying,design_qualifying_score,design_summary,propulsion_architecture,primary_propulsor_type,secondary_propulsor_type,secondary_propulsor_fraction,propulsion_hover_power_factor,propulsion_cruise_power_factor,propulsion_arch_extra_failure_risk,wing_foldable,wing_deploy_time_s,wing_deploy_failure_risk,image_prompt,design_success_rate,design_qualifying_rate,design_rule_penalty_rate,design_rank_score,design_stars
DLIFT_8fdd208b07,bat,"WING_FOLDABLE,WING_MORPHING_MEMBRANE",1,2,24.07261529876717,79.04263375341124,4,2.326621876846837,1.0,0.0,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,9.286746274967728,193.72712526458756,1799.094658911115,36.49255368146153,13004.409498536123,0.0,0.0,0.0,electric_multirotor_plus_pusher,0.8876010307468756,0.9458919963197973,106.87312382170515,titanium_alloy,heavy_robust,0.005,glass_composite,composite,0.9372600080370631,0.0,0.9772934249270384,3.5534805731918997,0.6014100667815532,23.2448783968932,4.311714259397942,5,103.11524905217841,3.2835083671801644,True,True,True,3.2835083671801644,"Bio-inspired by bat, this design is a heavy-lift VTOL rotorcraft concept. It uses 4 rotors, has an empty mass of 24.1 kg, and carries a payload of 79.0 kg (3.28:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 9.3 kg battery (~1799 Wh usable) at about 36 V. Estimated battery peak power is ~13.0 kW. The primary propulsion architecture is rotor plus pusher, using electric multirotor plus pusher motors with a nominal electronic speed controller rating of ~107 A. The main frame uses titanium alloy (heavy_robust), with glass composite rotor blades and composite landing gear. Key bio-inspired features include foldable wings that deploy after vertical takeoff for cruise efficiency; morphing lifting surface that can change camber and area for control and efficiency. It uses foldable wings that deploy after takeoff. The wing deployment time is ~4.6 s with a synthetic deployment failure risk of ~12.0%. In the synthetic mission model, it cruises at about 23.2 m/s and climbs at about 4.3 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 3.28. ",rotor_plus_pusher,multirotor,pusher_propeller,0.23687972098237686,1.05,0.9,0.01,True,4.6171877548118205,0.12,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by bat, with 4 evenly spaced rotors and a compact central fuselage. Sleek titanium alloy airframe, glass composite rotor blades, and rugged composite landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.4,0.4,0.6,0.4,2
DLIFT_4743b1aadd,"bat,harpy_eagle,albatross","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,LIFT_HIGH_CONTINUOUS,MISSION_GLIDE_SEGMENTS,PAYLOAD_CENTRAL_TALON,WING_FOLDABLE,WING_HIGH_ASPECT,WING_MORPHING_MEMBRANE",3,8,21.561792489873312,68.66763385971032,4,1.6927562251133754,1.4223097468440307,9.85919076961072,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,4.947911543874863,246.75280904227367,1220.9110723438155,25.177363846249925,12612.863448825297,1.1737814290392357,46.95125716156943,1878.0502864627772,electric_brushless_outunner,0.817097125045511,0.9612119675593445,223.17561252812877,aluminum_lithium,medium_stiff,0.02,glass_composite,steel,0.33090681075438744,0.0,1.5787322003461344,3.031129193936284,0.8108082865257198,14.162932420478871,2.358359020599666,4,90.22942634958363,3.184690414396701,True,True,True,3.184690414396701,"Bio-inspired by bat, harpy_eagle, albatross, this design is a heavy-lift VTOL rotorcraft concept. It uses 4 rotors, has an empty mass of 21.6 kg, and carries a payload of 68.7 kg (3.18:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 4.9 kg battery (~1221 Wh usable) at about 25 V. Estimated battery peak power is ~12.6 kW. It also includes ~1.2 kg of supercapacitors (~47 Wh) that can provide high peak power (up to ~1.9 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~223 A. The main frame uses aluminum lithium (medium_stiff), with glass composite rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; strong continuous lifting capacity for heavy payloads; mission planning that includes partial-power or glide segments to save energy; a central payload cradle aligned with the center of gravity; foldable wings that deploy after vertical takeoff for cruise efficiency. It uses foldable wings that deploy after takeoff. The wing deployment time is ~7.3 s with a synthetic deployment failure risk of ~10.7%. In the synthetic mission model, it cruises at about 14.2 m/s and climbs at about 2.4 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 3.18. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,True,7.256103966760428,0.10724023254062574,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by bat, harpy_eagle, albatross, with 4 evenly spaced rotors and a compact central fuselage. Sleek aluminum lithium airframe, glass composite rotor blades, and rugged steel landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.8,0.8,0.1,0.8200000000000001,4
DLIFT_d604d86e49,"albatross,harpy_eagle","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,LIFT_HIGH_CONTINUOUS,MISSION_GLIDE_SEGMENTS,PAYLOAD_CENTRAL_TALON,WING_HIGH_ASPECT",2,6,24.236823602448467,95.88386063404214,6,1.917057889921393,1.5094758136559836,10.866188041165637,0.0,solid_state,Solid-state battery with improved safety and energy density but still under active development.,high,medium,medium_low,0.03,8.075770636370065,314.93993626720095,2543.382689526921,49.87743635592482,18427.578296189717,0.6729237820900211,26.916951283600845,1076.6780513440337,electric_brushless_outunner,0.9114471130955458,0.9493973084393413,102.18379582498653,steel_truss,heavy_robust,0.01,aluminum,composite,0.40877217950926514,0.0,1.2513748817724137,1.6989823941089544,1.6693327722594118,24.968603530087307,4.1609546704614715,2,120.1206842364906,3.9561232200557708,True,True,True,3.9561232200557708,"Bio-inspired by albatross, harpy_eagle, this design is a heavy-lift VTOL rotorcraft concept. It uses 6 rotors, has an empty mass of 24.2 kg, and carries a payload of 95.9 kg (3.96:1 payload-to-aircraft mass ratio). The energy system is solid-state with a 8.1 kg battery (~2543 Wh usable) at about 50 V. Estimated battery peak power is ~18.4 kW. It also includes ~0.7 kg of supercapacitors (~27 Wh) that can provide high peak power (up to ~1.1 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~102 A. The main frame uses steel truss (heavy_robust), with aluminum rotor blades and composite landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; strong continuous lifting capacity for heavy payloads; mission planning that includes partial-power or glide segments to save energy; a central payload cradle aligned with the center of gravity; long, high-aspect-ratio lifting surfaces for efficient cruise. In the synthetic mission model, it cruises at about 25.0 m/s and climbs at about 4.2 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 3.96. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by albatross, harpy_eagle, with 6 evenly spaced rotors and a compact central fuselage. Sleek steel truss airframe, aluminum rotor blades, and rugged composite landing gear. Subtle external cues of a solid-state energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.9,0.9,0.0,0.92,5
DLIFT_7b7c566e96,"cheetah,harpy_eagle,golden_eagle","LIFT_BURST_POWER,LIFT_HIGH_CONTINUOUS,MISSION_MULTI_GAIT,PAYLOAD_CENTRAL_TALON,STAB_COMPLIANT_SPINE,STRUCT_TENDON_CABLES",3,6,19.834397613955694,94.39447751531088,12,1.7035755942374045,2.4078734859301862,7.5597571590514985,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,6.1607207823038,243.66273105716778,1501.1380510967952,65.52076985091945,8448.403731019447,2.5767991471034044,103.07196588413618,4122.878635365447,electric_multirotor_plus_pusher,0.8092814251837414,0.9513453046087409,10.694434247489296,carbon_composite,light_stiff,0.01,glass_composite,titanium,0.5329509107508703,0.2927941820112408,0.8355661272634877,2.756594206308282,0.860582923808852,13.029449114394273,4.262186654126024,4,114.22887512926658,4.759130040273767,True,True,True,4.759130040273767,"Bio-inspired by cheetah, harpy_eagle, golden_eagle, this design is a heavy-lift VTOL rotorcraft concept. It uses 12 rotors, has an empty mass of 19.8 kg, and carries a payload of 94.4 kg (4.76:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 6.2 kg battery (~1501 Wh usable) at about 66 V. Estimated battery peak power is ~8.4 kW. It also includes ~2.6 kg of supercapacitors (~103 Wh) that can provide high peak power (up to ~4.1 kW). The primary propulsion architecture is rotor plus pusher, using electric multirotor plus pusher motors with a nominal electronic speed controller rating of ~11 A. The main frame uses carbon composite (light_stiff), with glass composite rotor blades and titanium landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; strong continuous lifting capacity for heavy payloads; multiple flight modes to optimize heavy-load and unloaded segments; a central payload cradle aligned with the center of gravity; a compliant spine-like frame that absorbs dynamic loads; a tendon or cable-based structural system to save mass in tension members. In the synthetic mission model, it cruises at about 13.0 m/s and climbs at about 4.3 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.76. ",rotor_plus_pusher,multirotor,pusher_propeller,0.5767468701175028,1.05,0.9,0.01,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by cheetah, harpy_eagle, golden_eagle, with 12 evenly spaced rotors and a compact central fuselage. Sleek carbon composite airframe, glass composite rotor blades, and rugged titanium landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.1,0.1,0.9,0.1,2
DLIFT_f49d34bca2,"dragonfly,cheetah","LIFT_BURST_POWER,MISSION_MULTI_GAIT,STAB_COMPLIANT_SPINE,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_TENDON_CABLES",2,6,12.9824321306558,54.38316434201191,9,1.8987034903746702,1.1093987999659072,11.974342036600822,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,5.098044084982396,227.43919532651273,1159.4950444274841,53.10319168378642,8755.934747721678,2.5022190573842167,100.08876229536867,4003.5504918147467,electric_brushless_outunner,0.8408607859806013,0.9632729334613195,42.43327452865783,steel_truss,heavy_robust,0.01,aluminum,steel,0.7,0.420681352225154,1.2,1.7370087126726574,2.1922669748604546,20.092522536202686,3.5566182345098145,4,67.3655964726677,4.188981216670129,True,True,True,4.188981216670129,"Bio-inspired by dragonfly, cheetah, this design is a heavy-lift VTOL rotorcraft concept. It uses 9 rotors, has an empty mass of 13.0 kg, and carries a payload of 54.4 kg (4.19:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 5.1 kg battery (~1159 Wh usable) at about 53 V. Estimated battery peak power is ~8.8 kW. It also includes ~2.5 kg of supercapacitors (~100 Wh) that can provide high peak power (up to ~4.0 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~42 A. The main frame uses steel truss (heavy_robust), with aluminum rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; multiple flight modes to optimize heavy-load and unloaded segments; a compliant spine-like frame that absorbs dynamic loads; many smaller rotors for fine-grained control and redundancy; enhanced gust rejection and stability control for windy conditions; a tendon or cable-based structural system to save mass in tension members. In the synthetic mission model, it cruises at about 20.1 m/s and climbs at about 3.6 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.19. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by dragonfly, cheetah, with 9 evenly spaced rotors and a compact central fuselage. Sleek steel truss airframe, aluminum rotor blades, and rugged steel landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.8,0.8,0.1,0.8200000000000001,4
DLIFT_d1b718d4c6,tiger,"LIFT_BURST_POWER,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES",1,3,15.416932147687975,99.46530938290161,11,2.1958069383329626,1.7491169004189078,19.72774862666153,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,9.980687056343182,237.19805234243148,2367.3995308039184,37.39418279548221,14400.02120733117,2.474388619415558,98.97554477662233,3959.021791064893,electric_brushless_outunner,0.8655863312354577,0.9848969039802009,60.49768624715171,carbon_composite,light_stiff,0.01,aluminum,steel,0.47813642302845066,0.4937623481605387,1.6390430206175601,4.27760997101019,0.7731088322416169,5.951770865283077,4.840459224378307,4,114.88224153058958,6.451692751194866,True,True,True,6.451692751194866,"Bio-inspired by tiger, this design is a heavy-lift VTOL rotorcraft concept. It uses 11 rotors, has an empty mass of 15.4 kg, and carries a payload of 99.5 kg (6.45:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 10.0 kg battery (~2367 Wh usable) at about 37 V. Estimated battery peak power is ~14.4 kW. It also includes ~2.5 kg of supercapacitors (~99 Wh) that can provide high peak power (up to ~4.0 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~60 A. The main frame uses carbon composite (light_stiff), with aluminum rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; reinforced landing gear designed to tolerate higher touchdown loads; a tendon or cable-based structural system to save mass in tension members. In the synthetic mission model, it cruises at about 6.0 m/s and climbs at about 4.8 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 6.45. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by tiger, with 11 evenly spaced rotors and a compact central fuselage. Sleek carbon composite airframe, aluminum rotor blades, and rugged steel landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.0,0.0,1.0,0.0,1
DLIFT_605088f0d9,"cheetah,bat,harpy_eagle,albatross,tiger","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,LIFT_HIGH_CONTINUOUS,MISSION_GLIDE_SEGMENTS,MISSION_MULTI_GAIT,PAYLOAD_CENTRAL_TALON,STAB_COMPLIANT_SPINE,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES,WING_FOLDABLE,WING_HIGH_ASPECT,WING_MORPHING_MEMBRANE",5,12,19.427281863897388,79.42472637334598,6,1.4324894070741092,2.740611414147222,10.917555533290827,0.0,gas_or_hybrid,Solid-state battery with improved safety and energy density but still under active development.,high,medium,medium_low,0.03,6.771958397816732,3975.013420526472,26918.625514568455,50.54152058760814,44667.17462835381,1.9714502960908211,78.85801184363285,3154.3204737453143,electric_brushless_outunner,0.8603922212422644,0.9759185941233034,220.70429547941202,aluminum_lithium,medium_stiff,0.02,glass_composite,steel,0.5973337973166504,0.292554209758506,1.58931058309553,1.8617976000490855,3.4400279488618604,8.856550246817761,2.783712798410555,4,98.85200823724337,4.088308746935134,True,True,True,4.088308746935134,"Bio-inspired by cheetah, bat, harpy_eagle, albatross, tiger, this design is a heavy-lift VTOL rotorcraft concept. It uses 6 rotors, has an empty mass of 19.4 kg, and carries a payload of 79.4 kg (4.09:1 payload-to-aircraft mass ratio). The energy system is gas-or-hybrid with a 6.8 kg battery (~26919 Wh usable) at about 51 V. Estimated battery peak power is ~44.7 kW. It also includes ~2.0 kg of supercapacitors (~79 Wh) that can provide high peak power (up to ~3.2 kW). The primary propulsion architecture is pure gas multirotor, using electric brushless outunner motors with a nominal electronic speed controller rating of ~221 A. The main frame uses aluminum lithium (medium_stiff), with glass composite rotor blades and steel landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; strong continuous lifting capacity for heavy payloads; mission planning that includes partial-power or glide segments to save energy; multiple flight modes to optimize heavy-load and unloaded segments; a central payload cradle aligned with the center of gravity. It uses foldable wings that deploy after takeoff. The wing deployment time is ~2.4 s with a synthetic deployment failure risk of ~12.0%. In the synthetic mission model, it cruises at about 8.9 m/s and climbs at about 2.8 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.09. ",pure_gas_multirotor,gas_multirotor,none,0.0,1.05,0.9,0.04,True,2.442625024139854,0.12,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by cheetah, bat, harpy_eagle, albatross, tiger, with 6 evenly spaced rotors and a compact central fuselage. Sleek aluminum lithium airframe, glass composite rotor blades, and rugged steel landing gear. Subtle external cues of a gas-or-hybrid energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.2,0.2,0.7,0.22000000000000003,2
DLIFT_0ebb46d4d4,"albatross,tiger","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,MISSION_GLIDE_SEGMENTS,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES,WING_HIGH_ASPECT",2,6,18.370270341647856,84.59095112256915,9,1.4011238323501158,2.9000981055824857,9.781928528403599,0.0,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,10.350964828851753,238.74127054507858,2471.2024946074894,62.00961994804253,34334.44436583643,1.9613330672946943,78.45332269178778,3138.132907671511,electric_multirotor_plus_pusher,0.7827591169866245,0.9513481492175064,54.295513692364715,titanium_alloy,heavy_robust,0.005,glass_composite,composite,0.5256742563042204,0.21806882609489064,1.3590542287224563,1.958594031831693,1.9922074221371204,11.916587595812157,3.7287151200214224,4,102.961221464217,4.604774428974524,True,True,True,4.604774428974524,"Bio-inspired by albatross, tiger, this design is a heavy-lift VTOL rotorcraft concept. It uses 9 rotors, has an empty mass of 18.4 kg, and carries a payload of 84.6 kg (4.60:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 10.4 kg battery (~2471 Wh usable) at about 62 V. Estimated battery peak power is ~34.3 kW. It also includes ~2.0 kg of supercapacitors (~78 Wh) that can provide high peak power (up to ~3.1 kW). The primary propulsion architecture is rotor plus pusher, using electric multirotor plus pusher motors with a nominal electronic speed controller rating of ~54 A. The main frame uses titanium alloy (heavy_robust), with glass composite rotor blades and composite landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; mission planning that includes partial-power or glide segments to save energy; reinforced landing gear designed to tolerate higher touchdown loads; a tendon or cable-based structural system to save mass in tension members; long, high-aspect-ratio lifting surfaces for efficient cruise. In the synthetic mission model, it cruises at about 11.9 m/s and climbs at about 3.7 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 4.60. ",rotor_plus_pusher,multirotor,pusher_propeller,0.5256887270051556,1.05,0.9,0.01,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by albatross, tiger, with 9 evenly spaced rotors and a compact central fuselage. Sleek titanium alloy airframe, glass composite rotor blades, and rugged composite landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.7,0.7,0.1,0.74,3
DLIFT_a523b3e05d,"bee,osprey,golden_eagle,albatross,tiger","LIFT_BURST_POWER,LIFT_ENERGY_DENSE,LIFT_HIGH_CONTINUOUS,LIFT_UNSTEADY_AERO,MISSION_GLIDE_SEGMENTS,PAYLOAD_CENTRAL_TALON,PAYLOAD_DAMPED,PAYLOAD_SLING_LOAD,STAB_DISTRIBUTED_THRUST,STAB_GUST_REJECTION,STRUCT_ROBUST_GEAR,STRUCT_TENDON_CABLES,WING_HIGH_ASPECT",5,13,16.81515462613332,51.204258032840436,9,2.0169400275071165,1.4524200166154302,6.643718156422292,0.10746384510320192,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,3.679139686886244,236.9561213028121,871.794669935807,37.06004178306372,6753.56527841926,2.7704832676759805,110.81933070703923,4432.773228281569,electric_brushless_outunner,0.8030849188300685,0.9722729404882201,50.42548913210867,magnesium_alloy,very_light_fragile,0.04,carbon_composite,titanium,0.6408927291567226,0.26340542546979,1.2,3.1616599994036676,2.346239145365983,7.095703239698792,2.023310724768786,2,68.01941265897375,3.045125612657834,True,True,True,3.045125612657834,"Bio-inspired by bee, osprey, golden_eagle, albatross, tiger, this design is a heavy-lift VTOL rotorcraft concept. It uses 9 rotors, has an empty mass of 16.8 kg, and carries a payload of 51.2 kg (3.05:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 3.7 kg battery (~872 Wh usable) at about 37 V. Estimated battery peak power is ~6.8 kW. It also includes ~2.8 kg of supercapacitors (~111 Wh) that can provide high peak power (up to ~4.4 kW). The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~50 A. The main frame uses magnesium alloy (very_light_fragile), with carbon composite rotor blades and titanium landing gear. Key bio-inspired features include short burst thrust for takeoff and climb via high-power propulsion or supercapacitors; an emphasis on energy-dense storage for long-range flight; strong continuous lifting capacity for heavy payloads; unsteady aerodynamics for better hover and low-speed lift; mission planning that includes partial-power or glide segments to save energy; a central payload cradle aligned with the center of gravity. In the synthetic mission model, it cruises at about 7.1 m/s and climbs at about 2.0 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 3.05. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,False,0.0,0.0,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by bee, osprey, golden_eagle, albatross, tiger, with 9 evenly spaced rotors and a compact central fuselage. Sleek magnesium alloy airframe, carbon composite rotor blades, and rugged titanium landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.1,0.1,0.9,0.1,2
DLIFT_b3df3d44ea,"bee,bat","LIFT_UNSTEADY_AERO,STAB_DISTRIBUTED_THRUST,WING_FOLDABLE,WING_MORPHING_MEMBRANE",2,4,19.73515300539103,57.23110650297868,20,2.225396196383425,1.0,0.0,0.050329570183755945,li_ion,"Conventional high-TRL lithium-ion pack for VTOL drones, good power and proven reliability.",medium_high,high,high,0.01,6.798652296788109,208.9575050350972,1420.6294215379764,41.69215966515847,16850.442358959823,0.0,0.0,0.0,electric_brushless_outunner,0.8698195542411393,0.9748875461466009,30.893928121868882,titanium_alloy,heavy_robust,0.005,carbon_composite,titanium,0.38285076812932006,0.0,1.4322632042025918,2.7510228437552837,1.9772871399586909,11.594896380903599,3.000256638686337,3,76.96625950836972,2.8999575775949102,True,True,True,2.8999575775949102,"Bio-inspired by bee, bat, this design is a heavy-lift VTOL rotorcraft concept. It uses 20 rotors, has an empty mass of 19.7 kg, and carries a payload of 57.2 kg (2.90:1 payload-to-aircraft mass ratio). The energy system is li-ion with a 6.8 kg battery (~1421 Wh usable) at about 42 V. Estimated battery peak power is ~16.9 kW. The primary propulsion architecture is pure rotor electric, using electric brushless outunner motors with a nominal electronic speed controller rating of ~31 A. The main frame uses titanium alloy (heavy_robust), with carbon composite rotor blades and titanium landing gear. Key bio-inspired features include unsteady aerodynamics for better hover and low-speed lift; many smaller rotors for fine-grained control and redundancy; foldable wings that deploy after vertical takeoff for cruise efficiency; morphing lifting surface that can change camber and area for control and efficiency. It uses foldable wings that deploy after takeoff. The wing deployment time is ~6.7 s with a synthetic deployment failure risk of ~12.0%. In the synthetic mission model, it cruises at about 11.6 m/s and climbs at about 3.0 m/s to around 350 ft. This design satisfies the basic mass and payload constraints and is treated as a qualifying candidate with a nominal score of 2.90. ",pure_rotor_electric,multirotor,none,0.0,1.0,1.0,0.0,True,6.722849148867926,0.12,"Futuristic heavy-lift VTOL rotorcraft drone bio-inspired by bee, bat, with 20 evenly spaced rotors and a compact central fuselage. Sleek titanium alloy airframe, carbon composite rotor blades, and rugged titanium landing gear. Subtle external cues of a li-ion energy system and integrated high-power modules, designed to carry a heavy payload under the belly. Aircraft shown in mid-flight at medium altitude, slightly angled to show top and side. high-resolution 3D-rendered digital image, realistic lighting, clear details, no motion blur, clean white or lightly blurred test-range background, no people, no logos, no text or numbers.",0.5,0.5,0.5,0.5,3
